Date,Open,High,Low,Close,Adj Close,Volume
7/18/2019,24306.51367,24482.90234,24130.12305,24482.90234,24482.90234,2044420
7/19/2019,24694.57031,24976.79492,24482.90234,24624.01563,24624.01563,2427875
7/22/2019,24835.68359,25364.85156,24694.57031,25223.74023,25223.74023,4057858
7/23/2019,25223.74023,25223.74023,24482.90234,24870.96094,24870.96094,3022935
7/24/2019,24976.79492,24976.79492,24130.12305,24306.51367,24306.51367,2673453
7/25/2019,24200.67969,24835.68359,24200.67969,24835.68359,24835.68359,1865484
7/26/2019,24694.57031,25329.57422,24694.57031,25259.01758,25259.01758,3095926
7/29/2019,25188.46289,25259.01758,24906.23828,25259.01758,25259.01758,1915246
7/30/2019,25117.90625,25117.90625,24659.29297,24694.57031,24694.57031,2300458
7/31/2019,24694.57031,25047.34961,24482.90234,25047.34961,25047.34961,1323262
8/1/2019,25047.34961,25047.34961,24729.84961,25012.07227,25012.07227,1055432
8/2/2019,24694.57031,25400.13086,24624.01563,25259.01758,25259.01758,4002625
8/5/2019,25047.34961,25259.01758,25012.07227,25259.01758,25259.01758,3499351
8/6/2019,24341.79102,25153.18359,24341.79102,24835.68359,24835.68359,1742786
8/7/2019,24941.51758,25047.34961,24482.90234,24482.90234,24482.90234,1532656
8/8/2019,24482.90234,24800.4043,24447.625,24482.90234,24482.90234,1288310
8/9/2019,24694.57031,24694.57031,24130.12305,24482.90234,24482.90234,1414353
8/12/2019,24588.73633,24976.79492,24024.28906,24941.51758,24941.51758,1946426
8/13/2019,24729.84961,24976.79492,24518.18164,24624.01563,24624.01563,1158031
8/14/2019,24906.23828,24976.79492,24518.18164,24765.12695,24765.12695,737924
8/15/2019,24341.79102,24765.12695,24341.79102,24765.12695,24765.12695,781124
8/16/2019,24694.57031,25894.02148,24624.01563,25400.13086,25400.13086,4587906
8/19/2019,25752.91016,26105.68945,25611.79883,25894.02148,25894.02148,1605761
8/20/2019,26070.41211,26070.41211,25788.1875,25964.57813,25964.57813,1134135
8/21/2019,25752.91016,26987.63867,25752.91016,26705.41406,26705.41406,3814562
8/22/2019,26811.24805,26881.80469,26458.46875,26529.02539,26529.02539,3711864
8/23/2019,26670.13672,26670.13672,26211.52344,26493.74609,26493.74609,1838300
8/26/2019,26035.13281,26705.41406,25823.46484,26705.41406,26705.41406,2561060
